coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,reweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Fri Apr 24 00:50:32 +0000 2015,critlib,,http://litwinbooks.com/2016colloquium.php,0,591403817444446000,,,,en,,False,6,591328011519070000,edrabinski,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @edrabinski: Hey #critlib! Check out Gender &amp; Sexuality in Info Studies colloquium next April in Vancouver BC! http://t.co/LW5l4T8XsN,https://twitter.com/MarshallAndie/status/591403817444446209,Fri Oct 03 20:15:46 +0000 2014,MarshallAndie,False,Researcher and PhD Candidate. Tea and Chocolate. Glitter and Glamour.,4716,623,2001,9,"Philly, PA",A.M.,MarshallAndie,2293,,http://drexel.academia.edu/AndreaMarshall,False
,Fri Apr 24 00:46:04 +0000 2015,critlib,,http://litwinbooks.com/2016colloquium.php,0,591402693228376000,,,,en,,False,6,591328011519070000,edrabinski,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @edrabinski: Hey #critlib! Check out Gender &amp; Sexuality in Info Studies colloquium next April in Vancouver BC! http://t.co/LW5l4T8XsN,https://twitter.com/INALJNaomi/status/591402693228376064,Sat Oct 16 19:06:06 +0000 2010,INALJNaomi,False,CMO @T160K CEO of http://t.co/b2AAZU7s2k LJ Mover&Shaker #libraryjobs #LIS  founder @inaljchat Mon 9pmET @T160kNaomi She/Her/Hers  Send jobs to jobs@inalj.com,35344,6657,4566,468,US & International,INALJ (Naomi House),INALJNaomi,39271,Central Time (US & Canada),http://inalj.com,False
,Fri Apr 24 00:45:28 +0000 2015,critlib,,http://litwinbooks.com/2016colloquium.php,0,591402541079921000,,,,en,,False,6,591328011519070000,edrabinski,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @edrabinski: Hey #critlib! Check out Gender &amp; Sexuality in Info Studies colloquium next April in Vancouver BC! http://t.co/LW5l4T8XsN,https://twitter.com/abigailleigh/status/591402541079920641,Sun Mar 29 21:49:21 +0000 2009,abigailleigh,False,"PhD Candidate, Info Studies, FSU's iSchool. Interests include social media, YAs, cyberbullying, info behaviors, info literacy, libraries. Expert napper.",1641,691,614,56,"Tallahassee, Florida",Abigail Phillips,abigailleigh,4831,Eastern Time (US & Canada),http://abigailleighphillips.com/,False
,Fri Apr 24 00:33:37 +0000 2015,critlib,,http://litwinbooks.com/2016colloquium.php,0,591399561748292000,,,,en,,False,6,591328011519070000,edrabinski,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @edrabinski: Hey #critlib! Check out Gender &amp; Sexuality in Info Studies colloquium next April in Vancouver BC! http://t.co/LW5l4T8XsN,https://twitter.com/kellymce/status/591399561748291584,Wed Jul 15 21:11:26 +0000 2009,kellymce,False,"That's a great question! | Librarian | Member of @GLBTRT's Stonewall Book Awards Committee | it's all zines and #critlib around here, really",8735,1088,1069,86,"Corvallis, OR",Kelly McElroy,kellymce,15773,Central Time (US & Canada),http://kellymce.tumblr.com,False
,Thu Apr 23 22:01:39 +0000 2015,critlib,,,0,591361317103133000,,,,en,,,8,591266707278148000,tttkay,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @tttkay: Hey #critlib folks, @aacr_roundtable will host Twitter chat on Social Justice/Activism in Archives on 4/30 1:30p EST w/ A. Hayk…",https://twitter.com/amelish/status/591361317103132672,Mon May 25 13:58:50 +0000 2009,amelish,False,mighty underdog.  旅は道連れ世は情け。,15,491,418,39,maryland,amelish,amelish,12755,Eastern Time (US & Canada),http://thegirlworks.wordpress.com/,False
,Thu Apr 23 21:28:49 +0000 2015,critlib,,https://storify.com/oksveta/critlib-4-21-2015,0,591353054114542000,,,,en,,False,14,590968832161899000,oksveta,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",RT @oksveta: Hi #critlib! Storify from last night's great chat on anti-oppressive facilitation strategies is live. https://t.co/bWbTE6Kj5M,https://twitter.com/_sarahamorrison/status/591353054114541568,Wed Jan 29 18:10:38 +0000 2014,_sarahamorrison,False,"MLIS student at Western University, in London, Ontario. Join me for librarianship, archaeology, feminism, and general geekery.",398,156,376,11,"London, Ontario",Sarah Morrison,_sarahamorrison,4283,Eastern Time (US & Canada),http://sarahamorrison.net,False
,Thu Apr 23 20:58:31 +0000 2015,critlib,,https://storify.com/oksveta/critlib-4-21-2015,0,591345426873332000,,,,en,,False,14,590968832161899000,oksveta,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @oksveta: Hi #critlib! Storify from last night's great chat on anti-oppressive facilitation strategies is live. https://t.co/bWbTE6Kj5M,https://twitter.com/edrabinski/status/591345426873331712,Thu Mar 06 17:04:36 +0000 2008,edrabinski,False,"Reader, writer. Librarian, pedestrian. I show off the books at @LIUBrooklyn and edit them @LibJuicePress. Ask me about my long run.",10533,2241,2198,161,Brooklyn,Emily Drabinski,edrabinski,23893,Central Time (US & Canada),http://www.emilydrabinski.com,False
,Thu Apr 23 20:56:50 +0000 2015,critlib,,https://storify.com/oksveta/critlib-4-21-2015,0,591345004876005000,,,,en,,False,14,590968832161899000,oksveta,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",RT @oksveta: Hi #critlib! Storify from last night's great chat on anti-oppressive facilitation strategies is live. https://t.co/bWbTE6Kj5M,https://twitter.com/kshockey04/status/591345004876005376,Fri Sep 13 01:29:59 +0000 2013,kshockey04,False,he/him/his. @iuils library science; left politics; #critlib; chicago hockey; music librarian type; heart eyes for @kimgravy; resident h8r; opinions my own.,4190,330,498,25,bloomington ind.,kyle shockey,kshockey04,6162,Eastern Time (US & Canada),,False
,Thu Apr 23 20:56:11 +0000 2015,critlib,,https://storify.com/oksveta/critlib-4-21-2015,0,591344840224461000,,,,en,,False,14,590968832161899000,oksveta,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",RT @oksveta: Hi #critlib! Storify from last night's great chat on anti-oppressive facilitation strategies is live. https://t.co/bWbTE6Kj5M,https://twitter.com/alyciaicyla/status/591344840224460800,Fri Feb 03 15:11:38 +0000 2012,alyciaicyla,False,radical librarian,767,683,1998,33,,Alycia Sellie,alyciaicyla,1742,Eastern Time (US & Canada),http://asellie.commons.gc.cuny.edu,False
,Thu Apr 23 20:55:55 +0000 2015,critlib infolit,,https://libraryinstructionburnout.wordpress.com/,0,591344775820804000,,,,en,,False,5,590696680930026000,donnarosemary,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @donnarosemary: Because I'm hella burnt out right now, I am #critlib pitching @mariataccardi's #infolit instrucion burnout project: http…",https://twitter.com/shines/status/591344775820804096,Wed May 23 20:22:53 +0000 2007,shines,False,"Tweets by volume: 50% librarianship, 15% complaining about meetings, 20% food, 3% Night Vale, 2% Cumberbatch, 1% parenting, 3% misc.  Margin of error +/- 5%.",420,466,582,42,"Missoula, Montana",Samantha Hines,shines,5231,Mountain Time (US & Canada),,False
